,imdb_title_id,weighted_average_vote,total_votes
76209,tt4936122,6.7,301
76210,tt4936176,5.7,6585
76211,tt4936300,5.8,161
76212,tt4936450,7.3,11825
76213,tt4937112,5.6,100
76214,tt4937114,4.9,2574
76215,tt4937208,5.9,246
76216,tt4937514,1.0,342
76217,tt4937564,4.5,1656
76218,tt4937812,7.0,1858
76219,tt4938050,6.2,263
76220,tt4938292,6.1,244
76221,tt4938588,4.4,124
76222,tt4938746,4.4,131
76223,tt4938790,6.4,756
76224,tt4938820,5.9,221
76225,tt4939066,6.2,4645
76226,tt4939866,6.3,163
76227,tt4940370,6.3,5000
76228,tt4940416,5.7,3029
76229,tt4940456,4.6,1663
76230,tt4940780,6.7,795
76231,tt4941354,6.6,146
76232,tt4941722,5.4,104
76233,tt4942270,5.2,600
76234,tt4942478,3.3,387
76235,tt4942694,4.1,131
76236,tt4943218,5.2,1542
76237,tt4943322,6.6,24058
76238,tt4943558,6.5,599
76239,tt4943562,5.1,131
76240,tt4943620,3.9,146
76241,tt4943706,5.8,371
76242,tt4943992,8.5,1114
76243,tt4944352,7.6,1822
76244,tt4944418,3.6,138
76245,tt4944434,7.2,205
76246,tt4944460,7.0,405
76247,tt4944506,6.8,437
76248,tt4944596,7.1,8773
76249,tt4944620,6.8,316
76250,tt4944644,6.7,541
76251,tt4944658,6.7,3164
76252,tt4944924,6.6,591
76253,tt4944932,5.8,189
76254,tt4946006,5.2,139
76255,tt4946222,4.5,126
76256,tt4946336,2.2,108
76257,tt4946602,6.1,239
76258,tt4947084,6.9,1669
76259,tt4947672,6.2,101
76260,tt4947738,5.1,202
76261,tt4948040,6.1,813
76262,tt4948452,6.7,3464
76263,tt4948632,7.2,1400
76264,tt4948838,5.4,541
76265,tt4949088,6.8,279
76266,tt4949100,6.8,502
76267,tt4949112,5.9,2181
76268,tt4949162,4.9,303
76269,tt4949254,4.2,384
76270,tt4949288,7.2,236
76271,tt4949290,3.8,1403
76272,tt4949324,6.8,1497
76273,tt4950110,5.9,3173
76274,tt4950192,6.6,445
76275,tt4951834,3.1,272
76276,tt4951982,6.6,14263
76277,tt4952044,5.6,546
76278,tt4952054,4.8,300
76279,tt4953610,4.2,387
76280,tt4954522,7.0,57938
76281,tt4954564,6.7,144
76282,tt4954660,7.0,1440
76283,tt4954968,1.1,367
76284,tt4955012,6.8,304
76285,tt4955062,5.9,114
76286,tt4955162,6.0,658
76287,tt4955338,6.9,152
76288,tt4955566,5.9,3494
76289,tt4955826,7.0,109
76290,tt4956376,7.3,225
76291,tt4956378,7.3,146
76292,tt4956984,5.9,1683
76293,tt4957446,7.5,717
76294,tt4957538,6.4,820
76295,tt4958448,6.9,4554
76296,tt4958468,6.8,1075
76297,tt4958596,5.2,408
76298,tt4958666,5.1,759
76299,tt4959276,3.6,239
76300,tt4959326,5.4,571
76301,tt4959358,5.3,135
76302,tt4959440,4.9,667
76303,tt4959548,5.1,853
76304,tt4959876,4.3,202
76305,tt4959972,5.2,131
76306,tt4960242,6.2,770
76307,tt4960576,5.6,317
76308,tt4960754,5.7,146
76309,tt4960764,4.3,485
76310,tt4961322,6.2,729
76311,tt4961334,6.7,1596
76312,tt4961380,4.8,6623
76313,tt4963830,5.0,393
76314,tt4964310,7.4,5131
76315,tt4964550,6.0,200
76316,tt4964580,4.3,169
76317,tt4964598,7.7,2234
76318,tt4964788,6.9,27671
76319,tt4965146,3.2,234
76320,tt4965254,6.2,202
76321,tt4966046,3.9,1877
76322,tt4966266,7.3,284
76323,tt4966278,6.0,247
76324,tt4966532,6.1,4268
76325,tt4966878,6.1,179
76326,tt4967094,7.4,4326
76327,tt4967220,6.3,778
76328,tt4967920,5.7,2329
76329,tt4968782,4.1,164
76330,tt4969044,7.1,5867
76331,tt4969672,2.9,720
76332,tt4970038,5.6,605
76333,tt4970294,3.2,216
76334,tt4970552,6.6,563
76335,tt4971258,4.5,349
76336,tt4971344,7.0,49883
76337,tt4971346,3.9,215
76338,tt4971408,4.8,6858
76339,tt4971424,5.2,121
76340,tt4971480,5.5,139
76341,tt4971484,7.5,161
76342,tt4971824,7.2,1243
76343,tt4971830,6.3,259
76344,tt4972062,6.7,16485
76345,tt4972582,7.3,408269
76346,tt4972904,6.8,747
76347,tt4974192,4.7,249
76348,tt4974230,6.3,363
76349,tt4974254,4.9,542
76350,tt4974356,3.7,542
76351,tt4974616,6.6,746
76352,tt4974684,6.9,7823
76353,tt4974778,4.5,2433
76354,tt4975280,7.0,5290
76355,tt4975498,6.6,440
76356,tt4975722,7.4,263568
76357,tt4975920,5.9,6236
76358,tt4976192,4.4,6613
76359,tt4976496,5.8,119
76360,tt4976588,6.6,454
76361,tt4977524,3.9,141
76362,tt4977530,6.7,6650
76363,tt4977540,8.0,448
76364,tt4978274,6.1,3335
76365,tt4978404,6.0,492
76366,tt4978710,6.3,5508
76367,tt4979082,5.6,2398
76368,tt4979110,5.2,235
76369,tt4979652,6.0,583
76370,tt4979860,4.3,847
76371,tt4980154,1.8,161
76372,tt4980272,6.9,989
76373,tt4980812,2.5,394
76374,tt4981292,3.0,114
76375,tt4981752,6.0,123
76376,tt4981966,7.8,15975
76377,tt4982166,5.3,471
76378,tt4982252,2.0,159
76379,tt4982356,6.4,258
76380,tt4982870,5.6,268
76381,tt4983736,5.3,533
76382,tt4984868,5.4,245
76383,tt4985848,4.7,1980
76384,tt4985854,6.9,195
76385,tt4985906,4.5,302
76386,tt4986098,4.8,26910
76387,tt4986134,6.7,7922
76388,tt4986754,5.1,1190
76389,tt4986830,1.0,523
76390,tt4987556,8.4,15768
76391,tt4988692,5.5,768
76392,tt4990516,7.7,1110
76393,tt4990706,4.9,193
76394,tt4991074,4.4,313
76395,tt4991112,4.2,1075
76396,tt4991172,5.3,224
76397,tt4991384,8.5,6711
76398,tt4991512,6.5,4349
76399,tt4991590,6.5,422
76400,tt4991652,4.9,930
76401,tt4991660,7.1,502
76402,tt4991676,4.1,193
76403,tt4991786,5.8,205
76404,tt4992060,3.7,1220
76405,tt4992086,7.8,3105
76406,tt4992114,7.8,235
76407,tt4992620,6.3,136
76408,tt4993964,5.8,2514
76409,tt4993990,4.4,111
76410,tt4994564,5.2,324
76411,tt4994718,5.8,2642
76412,tt4994736,7.4,2421
76413,tt4994992,2.8,242
76414,tt4995748,6.0,727
76415,tt4995776,6.6,21208
76416,tt4995790,7.2,53171
76417,tt4996022,4.6,202
76418,tt4997036,7.7,190
76419,tt4997196,4.1,189
76420,tt4997398,5.4,436
76421,tt4998222,6.2,375
76422,tt4998772,4.2,2837
76423,tt4999290,5.5,211
76424,tt5000002,3.4,136
76425,tt5000250,6.4,995
76426,tt5000698,5.0,339
76427,tt5000984,5.6,151
76428,tt5001426,3.7,297
76429,tt5001436,3.5,626
76430,tt5001456,3.3,253
76431,tt5001718,6.4,31590
76432,tt5001754,6.0,25652
76433,tt5002394,6.9,1218
76434,tt5002444,4.1,221
76435,tt5002544,6.8,113
76436,tt5002838,4.1,130
76437,tt5002872,6.3,112
76438,tt5003186,5.6,1481
76439,tt5004420,4.9,329
76440,tt5004422,6.2,981
76441,tt5004766,7.3,1968
76442,tt5005454,4.3,195
76443,tt5005496,5.1,111
76444,tt5005684,8.4,5293
76445,tt5007434,5.5,419
76446,tt5007774,5.8,177
76447,tt5008256,8.7,134
76448,tt5009208,5.8,100
76449,tt5009236,7.0,1676
76450,tt5009286,5.4,979
76451,tt5010982,4.5,283
76452,tt5011242,6.8,919
76453,tt5011290,5.3,715
76454,tt5011604,6.3,112
76455,tt5011626,5.9,188
76456,tt5011848,3.5,484
76457,tt5012994,5.8,309
76458,tt5013008,4.2,594
76459,tt5013056,7.9,531422
76460,tt5013688,5.2,3016
76461,tt5013782,5.5,455
76462,tt5013984,2.8,267
76463,tt5016442,8.2,1272
76464,tt5016632,3.0,108
76465,tt5016946,7.1,10302
76466,tt5017008,6.3,106
76467,tt5017928,4.0,469
76468,tt5017936,6.0,4978
76469,tt5019884,6.8,936
76470,tt5020074,6.2,248
76471,tt5020372,4.1,893
76472,tt5020726,7.2,150
76473,tt5020744,6.1,118
76474,tt5021536,8.3,1799
76475,tt5022424,6.3,573
76476,tt5022560,5.2,345
76477,tt5022680,4.8,1491
76478,tt5022702,6.6,96931
76479,tt5022872,5.9,727
76480,tt5024674,6.1,151
76481,tt5024728,4.3,257
76482,tt5024894,5.0,277
76483,tt5025550,5.9,311
76484,tt5026038,5.4,514
76485,tt5026204,6.6,421
76486,tt5027116,5.3,187
76487,tt5027162,7.2,870
76488,tt5027402,5.8,102
76489,tt5027724,4.4,188
76490,tt5027774,8.2,411693
76491,tt5028340,6.7,73598
76492,tt5028388,4.9,223
76493,tt5028598,4.8,186
76494,tt5028822,3.8,162
76495,tt5028834,7.0,128
76496,tt5028892,5.2,307
76497,tt5029004,5.2,668
76498,tt5029208,6.3,729
76499,tt5029220,5.8,390
76500,tt5029602,4.3,1241
76501,tt5029608,7.5,12732
76502,tt5029642,5.7,564
76503,tt5029668,6.5,684
76504,tt5029776,5.6,368
76505,tt5030004,4.5,775
76506,tt5030402,5.9,1555
76507,tt5030452,6.3,864
76508,tt5031108,3.6,316
76509,tt5031388,5.0,128
76510,tt5031658,4.3,801
76511,tt5031892,6.7,762
76512,tt5031998,6.8,2227
76513,tt5032026,4.2,212
76514,tt5032468,4.3,261
76515,tt5032492,6.3,1195
76516,tt5032818,4.6,360
76517,tt5033000,4.9,574
76518,tt5033018,5.5,172
76519,tt5033162,4.4,489
76520,tt5033290,5.3,1845
76521,tt5033342,6.8,882
76522,tt5033998,4.7,49824
76523,tt5034082,3.8,188
76524,tt5034090,6.8,172
76525,tt5034122,5.3,990
76526,tt5034194,6.4,354
76527,tt5034212,4.2,495
76528,tt5034266,6.9,10689
76529,tt5034276,6.6,691
76530,tt5034444,4.6,108
76531,tt5036442,5.9,1064
76532,tt5037358,3.3,125
76533,tt5037626,6.6,523
76534,tt5037684,5.8,110
76535,tt5037840,3.9,5515
76536,tt5037912,7.6,1328
76537,tt5037922,5.4,160
76538,tt5037996,6.3,1786
76539,tt5038134,4.7,126
76540,tt5038358,6.1,1059
76541,tt5038372,7.0,1046
76542,tt5038448,5.5,1568
76543,tt5039054,8.0,4014
76544,tt5039088,6.1,3395
76545,tt5039416,4.8,274
76546,tt5039578,5.6,1057
76547,tt5039860,7.0,2634
76548,tt5039994,5.7,6448
76549,tt5040202,5.0,735
76550,tt5040624,5.8,391
76551,tt5040760,4.2,249
76552,tt5041296,5.4,3091
76553,tt5044244,1.0,338
76554,tt5044332,6.3,298
76555,tt5044656,4.2,1576
76556,tt5045746,7.4,833
76557,tt5046070,6.4,177
76558,tt5046500,5.2,191
76559,tt5046504,5.7,438
76560,tt5046534,7.8,3886
76561,tt5047336,6.3,768
76562,tt5047400,4.5,1102
76563,tt5047424,2.8,160
76564,tt5048406,5.8,451
76565,tt5048716,5.6,193
76566,tt5048814,5.5,108
76567,tt5048966,7.0,190
76568,tt5049302,6.4,1611
76569,tt5049580,6.7,132
76570,tt5049636,6.2,1171
76571,tt5050200,5.0,978
76572,tt5050328,3.6,472
76573,tt5050788,5.8,2159
76574,tt5050876,6.7,1035
76575,tt5050904,6.7,668
76576,tt5051356,5.6,830
76577,tt5051410,6.0,515
76578,tt5051826,3.9,352
76579,tt5052298,5.8,364
76580,tt5052448,7.7,472430
76581,tt5052474,7.1,119798
76582,tt5052524,6.0,1847
76583,tt5052972,5.6,223
76584,tt5053156,5.3,1149
76585,tt5056154,3.3,124
76586,tt5056470,2.6,817
76587,tt5056842,5.0,575
76588,tt5057126,6.3,327
76589,tt5057140,5.6,32064
76590,tt5057300,5.7,165
76591,tt5057746,6.3,109
76592,tt5057904,6.1,234
76593,tt5057982,5.4,312
76594,tt5058014,6.7,416
76595,tt5058114,7.1,658
76596,tt5058148,6.1,316
76597,tt5058340,5.8,2466
76598,tt5058358,4.8,170
76599,tt5058998,6.8,138
76600,tt5059406,4.5,12281
76601,tt5059782,5.0,2603
76602,tt5060166,5.4,3052
76603,tt5060636,5.4,162
76604,tt5061126,7.9,640
76605,tt5061162,7.3,2741
76606,tt5061360,7.2,2296
76607,tt5061564,5.3,662
76608,tt5061570,5.4,529
76609,tt5061582,6.6,137
76610,tt5061814,6.7,2122
76611,tt5062072,5.0,115
76612,tt5062524,5.9,331
76613,tt5062938,6.9,1074
76614,tt5065314,6.2,307
76615,tt5065346,4.7,304
76616,tt5065500,6.0,207
76617,tt5065762,7.1,176
76618,tt5065790,6.4,3074
76619,tt5065810,6.3,1803
76620,tt5066556,7.3,4507
76621,tt5066598,4.8,587
76622,tt5066818,6.0,131
76623,tt5067398,5.5,337
76624,tt5067958,4.8,347
76625,tt5067984,7.9,446
76626,tt5068162,6.2,1566
76627,tt5068280,6.2,1257
76628,tt5068650,4.8,2531
76629,tt5068892,5.7,207
76630,tt5068968,3.7,146
76631,tt5068970,3.3,127
76632,tt5069012,6.5,282
76633,tt5069086,4.7,410
76634,tt5069090,3.6,132
76635,tt5069110,6.3,118
76636,tt5069158,7.6,169
76637,tt5070076,5.6,333
76638,tt5070130,6.6,620
76639,tt5070240,6.9,276
76640,tt5071886,6.2,11250
76641,tt5072336,6.0,128
76642,tt5072350,5.0,384
76643,tt5072406,6.2,935
76644,tt5072542,6.4,914
76645,tt5072612,4.5,186
76646,tt5072816,7.6,433
76647,tt5072852,3.8,264
76648,tt5073620,5.5,9855
76649,tt5073642,6.2,24703
76650,tt5073756,5.9,291
76651,tt5074352,8.4,147907
76652,tt5074504,7.4,1421
76653,tt5074618,4.8,1134
76654,tt5074648,6.0,219
76655,tt5075584,6.8,2812
76656,tt5075662,5.8,6182
76657,tt5076054,5.8,524
76658,tt5076150,4.6,141
76659,tt5076214,6.8,8822
76660,tt5076792,5.8,2813
76661,tt5077538,5.1,265
76662,tt5077878,3.7,418
76663,tt5077886,5.7,196
76664,tt5077912,3.6,248
76665,tt5078100,5.1,155
76666,tt5078134,6.4,1018
76667,tt5078158,5.4,186
76668,tt5078188,5.5,1465
76669,tt5078204,7.4,21518
76670,tt5078214,6.2,2876
76671,tt5078274,6.5,312
76672,tt5078326,6.5,2712
76673,tt5078330,5.6,582
76674,tt5078354,6.0,1042
76675,tt5078374,5.6,177
76676,tt5078618,5.6,131
76677,tt5078656,6.0,175
76678,tt5078812,5.5,399
76679,tt5078886,4.8,1682
76680,tt5078964,6.1,152
76681,tt5079110,7.1,211
76682,tt5079362,3.2,217
76683,tt5079490,5.8,207
76684,tt5079620,7.3,223
76685,tt5080356,5.3,106
76686,tt5080556,6.3,20351
76687,tt5080804,4.0,514
76688,tt5081304,4.5,147
76689,tt5081606,5.9,877
76690,tt5082418,5.3,409
76691,tt5082662,6.9,214
76692,tt5083366,3.6,172
76693,tt5083604,4.4,1302
76694,tt5083736,1.6,373
76695,tt5083738,7.5,163857
76696,tt5084170,6.8,14499
76697,tt5084196,7.8,1571
76698,tt5084198,8.0,1513
76699,tt5084204,4.8,196
76700,tt5084388,7.1,1035
76701,tt5085140,7.2,128
76702,tt5085522,5.4,3573
76703,tt5085924,5.5,11506
76704,tt5086104,8.3,2407
76705,tt5086198,5.3,189
76706,tt5086772,6.4,120
76707,tt5086776,6.6,131
76708,tt5087548,4.3,497
76709,tt5087564,4.8,688
76710,tt5087914,2.5,138
76711,tt5088378,6.0,147
76712,tt5088528,4.5,238
76713,tt5088794,7.1,2590
76714,tt5088906,5.5,242
76715,tt5089068,5.4,581
76716,tt5089534,6.6,3151
76717,tt5089786,7.5,4820
76718,tt5090220,7.0,336
76719,tt5090636,5.6,207
76720,tt5091014,6.5,2904
76721,tt5091108,5.0,245
76722,tt5091530,6.0,5253
76723,tt5091538,6.2,1674
76724,tt5091612,7.3,4555
76725,tt5092272,6.1,107
76726,tt5092380,5.9,5155
76727,tt5092484,5.2,1105
76728,tt5093026,7.2,49312
76729,tt5093754,6.6,119
76730,tt5093990,6.4,267
76731,tt5094192,6.6,630
76732,tt5094390,8.4,140
76733,tt5095010,7.4,256
76734,tt5095030,7.1,295480
76735,tt5095208,2.4,205
76736,tt5095770,6.8,112
76737,tt5095830,6.4,111
76738,tt5096246,3.3,114
76739,tt5096400,6.5,274
76740,tt5096470,5.5,15535
76741,tt5096486,5.1,107
76742,tt5096536,6.9,2645
76743,tt5096600,5.4,122
76744,tt5096628,6.9,2351
76745,tt5096726,4.0,389
76746,tt5096846,5.7,1327
76747,tt5096920,4.2,133
76748,tt5096928,5.2,270
76749,tt5097398,6.4,304
76750,tt5097410,6.3,10352
76751,tt5097504,5.1,338
76752,tt5098128,7.6,8672
76753,tt5099660,6.1,177
76754,tt5100046,6.6,202
76755,tt5101878,5.5,324
76756,tt5103942,5.1,102
76757,tt5104080,7.8,2135
76758,tt5104330,5.2,308
76759,tt5104604,7.9,132797
76760,tt5105218,6.3,336
76761,tt5105666,5.1,525
76762,tt5106390,4.3,529
76763,tt5106400,5.5,431
76764,tt5107670,7.6,182
76765,tt5108168,5.0,1238
76766,tt5108476,3.9,6844
76767,tt5108764,6.2,159
76768,tt5108912,5.9,506
76769,tt5109302,5.4,649
76770,tt5109784,6.6,184669
76771,tt5110282,2.8,305
76772,tt5110386,3.5,518
76773,tt5110942,6.5,227
76774,tt5111382,7.9,293
76775,tt5111550,4.2,247
76776,tt5111754,5.3,497
76777,tt5111790,4.6,101
76778,tt5111886,7.8,224
76779,tt5112054,5.2,1146
76780,tt5112348,4.4,149
76781,tt5112578,6.6,17900
76782,tt5112622,6.6,2452
76783,tt5112966,6.2,584
76784,tt5112972,5.4,249
76785,tt5113028,6.1,516
76786,tt5113040,6.5,46358
76787,tt5113086,3.6,1103
76788,tt5113250,4.9,993
76789,tt5113986,5.7,497
76790,tt5114154,6.3,3019
76791,tt5114564,4.4,102
76792,tt5114588,6.4,8884
76793,tt5114982,5.9,423
76794,tt5114984,6.6,1097
76795,tt5114988,6.6,107
76796,tt5115004,6.3,937
76797,tt5115024,5.7,1834
76798,tt5115546,4.6,1657
76799,tt5116248,4.3,780
76800,tt5116302,8.0,30833
76801,tt5116504,5.2,597
76802,tt5116644,5.8,132
76803,tt5117326,5.4,250
76804,tt5117372,5.2,613
76805,tt5117428,7.2,9108
76806,tt5117484,3.7,508
76807,tt5117670,6.6,33945
76808,tt5119048,7.2,232
76809,tt5119108,8.0,146
76810,tt5119310,6.0,150
76811,tt5119546,4.7,118
76812,tt5120010,4.8,126
76813,tt5120400,4.3,1750
76814,tt5120640,7.3,4142
76815,tt5121000,7.8,5709
76816,tt5121816,6.3,21496
76817,tt5122092,4.2,155
76818,tt5122258,3.7,130
76819,tt5122374,5.5,889
76820,tt5123866,4.4,175
76821,tt5123944,5.4,102
76822,tt5124082,6.5,333
76823,tt5124096,6.0,1757
76824,tt5125414,4.7,1076
76825,tt5125576,7.0,156
76826,tt5125616,7.0,173
76827,tt5125894,5.9,3680
76828,tt5125930,6.5,1691
76829,tt5126178,3.1,386
76830,tt5126274,6.6,682
76831,tt5126654,4.8,390
76832,tt5126792,4.1,164
76833,tt5126922,6.8,8579
76834,tt5127192,5.1,250
76835,tt5127300,2.0,525
76836,tt5127398,6.8,2687
76837,tt5128266,5.2,1096
76838,tt5128328,7.3,3410
76839,tt5128712,6.7,282
76840,tt5128826,5.1,1147
76841,tt5129156,4.1,617
76842,tt5129510,6.8,1865
76843,tt5129674,6.4,616
76844,tt5129682,5.6,7973
76845,tt5130442,5.2,334
76846,tt5131124,6.3,241
76847,tt5131906,4.9,2185
76848,tt5131914,3.6,470
76849,tt5132448,6.2,206
76850,tt5132854,6.9,538
76851,tt5133128,6.2,261
76852,tt5133308,7.1,11614
76853,tt5133392,6.4,1052
76854,tt5134362,8.0,290
76855,tt5136060,5.5,117
76856,tt5136128,6.7,232
76857,tt5136686,4.0,156
76858,tt5137222,6.4,444
76859,tt5137242,6.5,370
76860,tt5137380,7.9,2796
76861,tt5138018,3.3,229
76862,tt5138124,5.0,391
76863,tt5139926,5.6,586
76864,tt5140182,6.7,627
76865,tt5140878,6.5,108128
76866,tt5141042,6.7,706
76867,tt5141494,6.5,225
76868,tt5143226,5.5,11663
76869,tt5143450,6.9,121
76870,tt5143586,6.7,631
76871,tt5143700,6.0,1233
76872,tt5143704,6.0,902
76873,tt5143890,4.0,896
76874,tt5144374,5.3,154
76875,tt5145414,6.5,560
76876,tt5145662,5.4,273
76877,tt5145840,4.5,174
76878,tt5147214,6.3,12504
76879,tt5148580,5.2,257
76880,tt5148864,7.0,567
76881,tt5149030,5.3,158
76882,tt5149530,7.0,108
76883,tt5150210,7.5,125
76884,tt5151144,6.3,142
76885,tt5151594,3.5,108
76886,tt5151622,3.6,118
76887,tt5152606,5.1,174
76888,tt5152640,4.3,1354
76889,tt5153158,5.5,136
76890,tt5153236,6.0,4629
76891,tt5153260,5.5,629
76892,tt5153288,6.2,4185
76893,tt5153588,3.5,270
76894,tt5153860,4.2,1041
76895,tt5153952,5.6,195
76896,tt5154076,5.7,102
76897,tt5154162,6.8,208
76898,tt5154288,5.9,6555
76899,tt5154466,3.6,2537
76900,tt5154528,4.7,403
76901,tt5154896,6.5,3380
76902,tt5155486,4.4,518
76903,tt5155780,6.3,28565
76904,tt5156274,6.4,2362
76905,tt5156532,5.6,229
76906,tt5156746,6.2,4723
76907,tt5156910,2.4,633
76908,tt5157018,5.7,244
76909,tt5157030,5.8,1040
76910,tt5157326,7.0,3358
76911,tt5157456,4.5,4071
76912,tt5157682,6.9,4693
76913,tt5158168,5.1,466
76914,tt5158522,6.4,2394
76915,tt5159384,6.4,335
76916,tt5159408,6.6,806
76917,tt5159412,2.9,132
76918,tt5159414,4.2,8562
76919,tt5159422,4.8,122
76920,tt5159734,7.0,1127
76921,tt5160154,6.5,3256
76922,tt5160614,5.0,496
76923,tt5160928,6.3,3986
76924,tt5160938,5.8,5916
76925,tt5160954,5.5,309
76926,tt5161018,6.1,1370
76927,tt5161058,6.5,1116
76928,tt5161204,5.7,1333
76929,tt5161376,3.8,1869
76930,tt5161658,4.5,632
76931,tt5161784,6.7,522
76932,tt5162476,4.2,146
76933,tt5162658,5.6,1435
76934,tt5164184,5.8,11672
76935,tt5164214,6.2,177206
76936,tt5164412,6.4,1598
76937,tt5164432,7.6,94565
76938,tt5164436,7.3,605
76939,tt5164446,5.6,801
76940,tt5165344,7.1,22712
76941,tt5165620,2.1,228
76942,tt5165936,4.1,659
76943,tt5167168,2.7,123
76944,tt5167174,5.9,556
76945,tt5167200,3.4,154
76946,tt5167632,6.5,183
76947,tt5167934,4.4,1066
76948,tt5167966,7.0,806
76949,tt5168112,3.9,281
76950,tt5168192,7.9,51596
76951,tt5169582,6.8,628
76952,tt5170810,4.7,2618
76953,tt5171500,5.6,115
76954,tt5172306,6.2,197
76955,tt5172900,7.3,120
76956,tt5173032,6.1,7776
76957,tt5173154,5.3,110
76958,tt5173166,5.8,2596
76959,tt5174234,4.4,211
76960,tt5174974,6.7,107
76961,tt5174992,5.3,213
76962,tt5175274,7.1,214
76963,tt5175450,6.4,11424
76964,tt5175468,6.4,397
76965,tt5175636,5.7,202
76966,tt5176252,6.3,3468
76967,tt5176390,5.4,855
76968,tt5176442,4.7,709
76969,tt5176486,6.3,126
76970,tt5176580,6.0,789
76971,tt5176632,5.9,209
76972,tt5176648,3.3,288
76973,tt5176832,2.4,357
76974,tt5177088,6.1,38499
76975,tt5177824,7.7,1503
76976,tt5178120,6.0,215
76977,tt5178170,4.6,151
76978,tt5178278,6.2,5739
76979,tt5178348,3.1,190
76980,tt5178532,6.1,227
76981,tt5178660,4.7,109
76982,tt5178964,7.7,729
76983,tt5179130,5.3,169
76984,tt5179252,4.7,222
76985,tt5179324,4.4,109
76986,tt5179398,5.1,119
76987,tt5179576,6.3,537
76988,tt5179598,5.6,10299
76989,tt5180240,6.6,394
76990,tt5180478,6.1,370
76991,tt5180618,5.7,214
76992,tt5180794,5.2,105
76993,tt5180856,6.6,403
76994,tt5180888,5.7,602
76995,tt5181736,5.2,357
76996,tt5181834,4.7,211
76997,tt5181852,4.7,3589
76998,tt5182526,7.3,156
76999,tt5183500,5.1,588
77000,tt5183594,6.2,123
77001,tt5183610,6.1,124
77002,tt5183654,4.7,750
77003,tt5183916,5.3,274
77004,tt5183990,3.8,218
77005,tt5185042,6.6,120
77006,tt5186236,7.0,2530
77007,tt5186582,5.2,388
77008,tt5186714,7.8,48658
77009,tt5186860,5.6,321
77010,tt5186874,5.0,268
77011,tt5187548,4.7,544
77012,tt5187816,5.4,113
77013,tt5187886,5.7,2270
77014,tt5189440,5.8,359
77015,tt5189528,2.1,174
77016,tt5189770,5.1,2363
77017,tt5189828,4.5,1285
77018,tt5189894,6.0,4694
77019,tt5190578,4.3,126
77020,tt5190944,6.8,375
77021,tt5190950,5.2,281
77022,tt5190958,8.8,1801
77023,tt5191238,5.6,3039
77024,tt5192674,5.6,728
77025,tt5193408,5.0,233
77026,tt5193460,6.6,1647
77027,tt5193658,5.0,218
77028,tt5193784,6.1,3553
77029,tt5193790,6.7,890
77030,tt5194048,4.7,803
77031,tt5194226,6.4,420
77032,tt5194446,6.5,1219
77033,tt5194504,5.9,880
77034,tt5195390,6.4,530
77035,tt5195412,6.3,14955
77036,tt5195828,4.6,407
77037,tt5195842,6.0,213
77038,tt5196472,6.4,327
77039,tt5196516,4.1,187
77040,tt5197068,5.6,396
77041,tt5197092,5.6,129
77042,tt5197544,5.3,6001
77043,tt5198670,5.5,1419
77044,tt5198796,5.5,1471
77045,tt5198844,6.2,301
77046,tt5198850,4.0,255
77047,tt5198868,4.8,120
77048,tt5198884,4.9,131
77049,tt5198944,3.7,252
77050,tt5199156,7.3,292
77051,tt5199290,4.3,114
77052,tt5199486,5.2,150
77053,tt5199588,6.6,830
77054,tt5200232,5.5,197
77055,tt5200368,5.3,661
77056,tt5200814,7.1,1727
77057,tt5200962,7.3,2466
77058,tt5201142,5.0,122
77059,tt5201424,4.2,222
77060,tt5201882,3.0,182
77061,tt5201934,4.7,198
77062,tt5202322,4.2,156
77063,tt5202654,4.6,385
77064,tt5202870,4.5,583
77065,tt5204020,7.1,942
77066,tt5204636,5.2,468
77067,tt5205210,5.9,1063
77068,tt5205256,5.7,327
77069,tt5206098,3.7,164
77070,tt5206170,5.7,336
77071,tt5206260,6.4,11080
77072,tt5206770,2.1,724
77073,tt5207004,2.1,523
77074,tt5207116,5.3,563
77075,tt5207158,8.1,9433
77076,tt5207166,7.2,604
77077,tt5207204,6.8,4546
77078,tt5207262,6.1,1760
77079,tt5207320,5.4,709
77080,tt5208216,6.2,9241
77081,tt5208252,6.6,29814
77082,tt5208950,5.0,4323
77083,tt5209346,7.1,1130
77084,tt5209420,4.4,529
77085,tt5209478,5.2,313
77086,tt5210324,7.5,636
77087,tt5211596,7.1,132
77088,tt5212256,6.1,158
77089,tt5212918,5.8,1043
77090,tt5213744,5.4,783
77091,tt5213870,5.2,926
77092,tt5214394,7.7,1444
77093,tt5214690,5.8,310
77094,tt5215260,5.0,339
77095,tt5215566,7.8,109
77096,tt5215952,7.4,46987
77097,tt5216022,4.7,714
77098,tt5216534,7.5,912
77099,tt5216606,5.8,887
77100,tt5216674,4.7,158
77101,tt5216810,6.0,245
77102,tt5217644,6.3,378
77103,tt5218346,5.2,135
77104,tt5218736,4.8,188
77105,tt5219770,7.4,210
77106,tt5219958,5.4,156
77107,tt5219972,6.4,1213
77108,tt5220078,2.3,194
77109,tt5220122,6.3,54196
77110,tt5220252,6.7,163
77111,tt5220430,3.4,281
77112,tt5220590,6.4,190
77113,tt5220602,3.2,303
77114,tt5221360,7.5,166
77115,tt5221584,7.5,17657
77116,tt5221894,7.9,6948
77117,tt5222578,5.5,1173
77118,tt5222768,6.9,2911
77119,tt5222918,7.2,10472
